VarCode;Land;Variable;Einheit;Jahr;Wert;Quelle
NOR_vn300_$;NOR;Gross Domestic Product;in US-$, current prices;2010;413.4311;OECD/European Commission
POL_vn300_$;POL;Gross Domestic Product;in US-$, current prices;2010;469.7182;OECD/European Commission
PRT_vn300_$;PRT;Gross Domestic Product;in US-$, current prices;2010;229.0820;OECD/European Commission
ROM_vn300_$;ROM;Gross Domestic Product;in US-$, current prices;2010;161.6610;OECD/European Commission
SVK_vn300_$;SVK;Gross Domestic Product;in US-$, current prices;2010;87.3480;OECD/European Commission
SVN_vn300_$;SVN;Gross Domestic Product;in US-$, current prices;2010;46.9513;OECD/European Commission
ESP_vn300_$;ESP;Gross Domestic Product;in US-$, current prices;2010;1393.7816;OECD/European Commission
SWE_vn300_$;SWE;Gross Domestic Product;in US-$, current prices;2010;459.8332;OECD/European Commission
CHE_vn300_$;CHE;Gross Domestic Product;in US-$, current prices;2010;528.7817;OECD/European Commission
GBR_vn300_$;GBR;Gross Domestic Product;in US-$, current prices;2010;2253.8997;OECD/European Commission
USA_vn300_$;USA;Gross Domestic Product;in US-$, current prices;2010;14447.1000;OECD/European Commission
CYP_vn300_$;CYP;Gross Domestic Product;in US-$, current prices;2010;22.9794;OECD/European Commission
ISL_vn300_$;ISL;Gross Domestic Product;in US-$, current prices;2010;7.1620;OECD/European Commission
LUX_vn300_$;LUX;Gross Domestic Product;in US-$, current prices;2010;53.3825;OECD/European Commission
MLT_vn300_$;MLT;Gross Domestic Product;in US-$, current prices;2010;8.1713;OECD/European Commission
ARG_vn300_$;ARG;Gross Domestic Product;in US-$, current prices;2010;370.2634;OECD/European Commission
BRA_vn300_$;BRA;Gross Domestic Product;in US-$, current prices;2010;2088.8070;OECD/European Commission
CHL_vn300_$;CHL;Gross Domestic Product;in US-$, current prices;2010;203.4425;OECD/European Commission
CHI_vn300_$;CHI;Gross Domestic Product;in US-$, current prices;2010;5739.3583;OECD/European Commission
IND_vn300_$;IND;Gross Domestic Product;in US-$, current prices;2010;1722.3590;OECD/European Commission
ISR_vn300_$;ISR;Gross Domestic Product;in US-$, current prices;2010;217.4450;OECD/European Commission
MEX_vn300_$;MEX;Gross Domestic Product;in US-$, current prices;2010;1032.2243;OECD/European Commission
RUS_vn300_$;RUS;Gross Domestic Product;in US-$, current prices;2010;1479.8234;OECD/European Commission
ZFA_vn300_$;ZFA;Gross Domestic Product;in US-$, current prices;2010;363.7039;OECD/European Commission
TUR_vn300_$;TUR;Gross Domestic Product;in US-$, current prices;2010;734.4404;OECD/European Commission
AUS_vr311_$05;AUS;Private Consumption;in US-$, real (Base Year=2005);2000;356.7171;OECD/European Commission
AUT_vr311_$05;AUT;Private Consumption;in US-$, real (Base Year=2005);2000;154.9575;OECD/European Commission
BEL_vr311_$05;BEL;Private Consumption;in US-$, real (Base Year=2005);2000;183.6990;OECD/European Commission
BGR_vr311_$05;BGR;Private Consumption;in US-$, real (Base Year=2005);2000;14.6010;OECD/European Commission
CAN_vr311_$05;CAN;Private Consumption;in US-$, real (Base Year=2005);2000;535.4910;OECD/European Commission
CZE_vr311_$05;CZE;Private Consumption;in US-$, real (Base Year=2005);2000;53.9126;OECD/European Commission
DNK_vr311_$05;DNK;Private Consumption;in US-$, real (Base Year=2005);2000;111.5000;OECD/European Commission
EST_vr311_$05;EST;Private Consumption;in US-$, real (Base Year=2005);2000;5.0023;OECD/European Commission
FIN_vr311_$05;FIN;Private Consumption;in US-$, real (Base Year=2005);2000;85.5836;OECD/European Commission
FRA_vr311_$05;FRA;Private Consumption;in US-$, real (Base Year=2005);2000;1099.1724;OECD/European Commission
DEU_vr311_$05;DEU;Private Consumption;in US-$, real (Base Year=2005);2000;1601.4490;OECD/European Commission
GRC_vr311_$05;GRC;Private Consumption;in US-$, real (Base Year=2005);2000;136.0691;OECD/European Commission
HUN_vr311_$05;HUN;Private Consumption;in US-$, real (Base Year=2005);2000;47.5298;OECD/European Commission
IRL_vr311_$05;IRL;Private Consumption;in US-$, real (Base Year=2005);2000;76.4686;OECD/European Commission
ITA_vr311_$05;ITA;Private Consumption;in US-$, real (Base Year=2005);2000;1016.1415;OECD/European Commission
JPN_vr311_$05;JPN;Private Consumption;in US-$, real (Base Year=2005);2000;2446.9706;OECD/European Commission
KOR_vr311_$05;KOR;Private Consumption;in US-$, real (Base Year=2005);2000;378.0647;OECD/European Commission
LVA_vr311_$05;LVA;Private Consumption;in US-$, real (Base Year=2005);2000;6.6919;OECD/European Commission
LTU_vr311_$05;LTU;Private Consumption;in US-$, real (Base Year=2005);2000;11.0788;OECD/European Commission
NLD_vr311_$05;NLD;Private Consumption;in US-$, real (Base Year=2005);2000;297.6710;OECD/European Commission
NZL_vr311_$05;NZL;Private Consumption;in US-$, real (Base Year=2005);2000;53.7511;OECD/European Commission
NOR_vr311_$05;NOR;Private Consumption;in US-$, real (Base Year=2005);2000;107.9927;OECD/European Commission
POL_vr311_$05;POL;Private Consumption;in US-$, real (Base Year=2005);2000;167.1345;OECD/European Commission
PRT_vr311_$05;PRT;Private Consumption;in US-$, real (Base Year=2005);2000;116.2568;OECD/European Commission
ROM_vr311_$05;ROM;Private Consumption;in US-$, real (Base Year=2005);2000;43.0284;OECD/European Commission
SVK_vr311_$05;SVK;Private Consumption;in US-$, real (Base Year=2005);2000;21.7920;OECD/European Commission
SVN_vr311_$05;SVN;Private Consumption;in US-$, real (Base Year=2005);2000;16.9728;OECD/European Commission
ESP_vr311_$05;ESP;Private Consumption;in US-$, real (Base Year=2005);2000;550.6867;OECD/European Commission
SWE_vr311_$05;SWE;Private Consumption;in US-$, real (Base Year=2005);2000;160.3463;OECD/European Commission
CHE_vr311_$05;CHE;Private Consumption;in US-$, real (Base Year=2005);2000;209.6073;OECD/European Commission
GBR_vr311_$05;GBR;Private Consumption;in US-$, real (Base Year=2005);2000;1259.6089;OECD/European Commission
USA_vr311_$05;USA;Private Consumption;in US-$, real (Base Year=2005);2000;7604.6000;OECD/European Commission
CYP_vr311_$05;CYP;Private Consumption;in US-$, real (Base Year=2005);2000;9.1602;OECD/European Commission
ISL_vr311_$05;ISL;Private Consumption;in US-$, real (Base Year=2005);2000;5.1142;OECD/European Commission
LUX_vr311_$05;LUX;Private Consumption;in US-$, real (Base Year=2005);2000;12.3029;OECD/European Commission
MLT_vr311_$05;MLT;Private Consumption;in US-$, real (Base Year=2005);2000;3.5753;OECD/European Commission
ARG_vr311_$05;ARG;Private Consumption;in US-$, real (Base Year=2005);2000;107.8883;OECD/European Commission
BRA_vr311_$05;BRA;Private Consumption;in US-$, real (Base Year=2005);2000;481.3695;OECD/European Commission
CHL_vr311_$05;CHL;Private Consumption;in US-$, real (Base Year=2005);2000;54.4906;OECD/European Commission
CHI_vr311_$05;CHI;Private Consumption;in US-$, real (Base Year=2005);2000;637.3916;OECD/European Commission
IND_vr311_$05;IND;Private Consumption;in US-$, real (Base Year=2005);2000;370.3938;OECD/European Commission
ISR_vr311_$05;ISR;Private Consumption;in US-$, real (Base Year=2005);2000;65.9963;OECD/European Commission
MEX_vr311_$05;MEX;Private Consumption;in US-$, real (Base Year=2005);2000;478.4835;OECD/European Commission
RUS_vr311_$05;RUS;Private Consumption;in US-$, real (Base Year=2005);2000;238.6002;OECD/European Commission
ZFA_vr311_$05;ZFA;Private Consumption;in US-$, real (Base Year=2005);2000;122.6164;OECD/European Commission
TUR_vr311_$05;TUR;Private Consumption;in US-$, real (Base Year=2005);2000;268.5020;OECD/European Commission
AUS_vr311_$05;AUS;Private Consumption;in US-$, real (Base Year=2005);2001;367.7600;OECD/European Commission
AUT_vr311_$05;AUT;Private Consumption;in US-$, real (Base Year=2005);2001;157.1169;OECD/European Commission
BEL_vr311_$05;BEL;Private Consumption;in US-$, real (Base Year=2005);2001;186.3913;OECD/European Commission
BGR_vr311_$05;BGR;Private Consumption;in US-$, real (Base Year=2005);2001;15.7522;OECD/European Commission
CAN_vr311_$05;CAN;Private Consumption;in US-$, real (Base Year=2005);2001;547.6323;OECD/European Commission
CZE_vr311_$05;CZE;Private Consumption;in US-$, real (Base Year=2005);2001;55.6095;OECD/European Commission
DNK_vr311_$05;DNK;Private Consumption;in US-$, real (Base Year=2005);2001;111.5909;OECD/European Commission
EST_vr311_$05;EST;Private Consumption;in US-$, real (Base Year=2005);2001;5.3590;OECD/European Commission
FIN_vr311_$05;FIN;Private Consumption;in US-$, real (Base Year=2005);2001;88.1304;OECD/European Commission
FRA_vr311_$05;FRA;Private Consumption;in US-$, real (Base Year=2005);2001;1125.3568;OECD/European Commission
DEU_vr311_$05;DEU;Private Consumption;in US-$, real (Base Year=2005);2001;1622.7491;OECD/European Commission
GRC_vr311_$05;GRC;Private Consumption;in US-$, real (Base Year=2005);2001;142.8290;OECD/European Commission
HUN_vr311_$05;HUN;Private Consumption;in US-$, real (Base Year=2005);2001;49.7341;OECD/European Commission
IRL_vr311_$05;IRL;Private Consumption;in US-$, real (Base Year=2005);2001;80.0121;OECD/European Commission
ITA_vr311_$05;ITA;Private Consumption;in US-$, real (Base Year=2005);2001;1023.4479;OECD/European Commission
JPN_vr311_$05;JPN;Private Consumption;in US-$, real (Base Year=2005);2001;2486.9427;OECD/European Commission
KOR_vr311_$05;KOR;Private Consumption;in US-$, real (Base Year=2005);2001;399.4445;OECD/European Commission
LVA_vr311_$05;LVA;Private Consumption;in US-$, real (Base Year=2005);2001;7.2273;OECD/European Commission
LTU_vr311_$05;LTU;Private Consumption;in US-$, real (Base Year=2005);2001;11.5450;OECD/European Commission
NLD_vr311_$05;NLD;Private Consumption;in US-$, real (Base Year=2005);2001;303.1089;OECD/European Commission
NZL_vr311_$05;NZL;Private Consumption;in US-$, real (Base Year=2005);2001;55.2163;OECD/European Commission
NOR_vr311_$05;NOR;Private Consumption;in US-$, real (Base Year=2005);2001;110.2195;OECD/European Commission
POL_vr311_$05;POL;Private Consumption;in US-$, real (Base Year=2005);2001;170.8860;OECD/European Commission
PRT_vr311_$05;PRT;Private Consumption;in US-$, real (Base Year=2005);2001;117.7205;OECD/European Commission
ROM_vr311_$05;ROM;Private Consumption;in US-$, real (Base Year=2005);2001;47.0744;OECD/European Commission
SVK_vr311_$05;SVK;Private Consumption;in US-$, real (Base Year=2005);2001;22.9809;OECD/European Commission
SVN_vr311_$05;SVN;Private Consumption;in US-$, real (Base Year=2005);2001;17.3908;OECD/European Commission
ESP_vr311_$05;ESP;Private Consumption;in US-$, real (Base Year=2005);2001;569.7121;OECD/European Commission
SWE_vr311_$05;SWE;Private Consumption;in US-$, real (Base Year=2005);2001;161.4906;OECD/European Commission
CHE_vr311_$05;CHE;Private Consumption;in US-$, real (Base Year=2005);2001;214.3436;OECD/European Commission
GBR_vr311_$05;GBR;Private Consumption;in US-$, real (Base Year=2005);2001;1310.0853;OECD/European Commission
USA_vr311_$05;USA;Private Consumption;in US-$, real (Base Year=2005);2001;7810.3000;OECD/European Commission
CYP_vr311_$05;CYP;Private Consumption;in US-$, real (Base Year=2005);2001;9.5711;OECD/European Commission
ISL_vr311_$05;ISL;Private Consumption;in US-$, real (Base Year=2005);2001;4.9686;OECD/European Commission
LUX_vr311_$05;LUX;Private Consumption;in US-$, real (Base Year=2005);2001;12.7208;OECD/European Commission
MLT_vr311_$05;MLT;Private Consumption;in US-$, real (Base Year=2005);2001;3.5952;OECD/European Commission
ARG_vr311_$05;ARG;Private Consumption;in US-$, real (Base Year=2005);2001;101.6941;OECD/European Commission
BRA_vr311_$05;BRA;Private Consumption;in US-$, real (Base Year=2005);2001;484.6573;OECD/European Commission
CHL_vr311_$05;CHL;Private Consumption;in US-$, real (Base Year=2005);2001;56.0501;OECD/European Commission
CHI_vr311_$05;CHI;Private Consumption;in US-$, real (Base Year=2005);2001;677.0045;OECD/European Commission
IND_vr311_$05;IND;Private Consumption;in US-$, real (Base Year=2005);2001;392.4430;OECD/European Commission
ISR_vr311_$05;ISR;Private Consumption;in US-$, real (Base Year=2005);2001;68.3511;OECD/European Commission
MEX_vr311_$05;MEX;Private Consumption;in US-$, real (Base Year=2005);2001;490.3338;OECD/European Commission
RUS_vr311_$05;RUS;Private Consumption;in US-$, real (Base Year=2005);2001;260.6724;OECD/European Commission
ZFA_vr311_$05;ZFA;Private Consumption;in US-$, real (Base Year=2005);2001;126.8995;OECD/European Commission
TUR_vr311_$05;TUR;Private Consumption;in US-$, real (Base Year=2005);2001;250.7891;OECD/European Commission
AUS_vr311_$05;AUS;Private Consumption;in US-$, real (Base Year=2005);2002;380.3073;OECD/European Commission
AUT_vr311_$05;AUT;Private Consumption;in US-$, real (Base Year=2005);2002;158.7253;OECD/European Commission
BEL_vr311_$05;BEL;Private Consumption;in US-$, real (Base Year=2005);2002;187.4431;OECD/European Commission
BGR_vr311_$05;BGR;Private Consumption;in US-$, real (Base Year=2005);2002;16.3165;OECD/European Commission
CAN_vr311_$05;CAN;Private Consumption;in US-$, real (Base Year=2005);2002;567.4862;OECD/European Commission
CZE_vr311_$05;CZE;Private Consumption;in US-$, real (Base Year=2005);2002;57.3338;OECD/European Commission
DNK_vr311_$05;DNK;Private Consumption;in US-$, real (Base Year=2005);2002;113.3162;OECD/European Commission
EST_vr311_$05;EST;Private Consumption;in US-$, real (Base Year=2005);2002;5.9766;OECD/European Commission
FIN_vr311_$05;FIN;Private Consumption;in US-$, real (Base Year=2005);2002;90.3065;OECD/European Commission
FRA_vr311_$05;FRA;Private Consumption;in US-$, real (Base Year=2005);2002;1147.7629;OECD/European Commission
DEU_vr311_$05;DEU;Private Consumption;in US-$, real (Base Year=2005);2002;1613.1559;OECD/European Commission
GRC_vr311_$05;GRC;Private Consumption;in US-$, real (Base Year=2005);2002;149.6045;OECD/European Commission
HUN_vr311_$05;HUN;Private Consumption;in US-$, real (Base Year=2005);2002;53.8177;OECD/European Commission
IRL_vr311_$05;IRL;Private Consumption;in US-$, real (Base Year=2005);2002;82.9640;OECD/European Commission
ITA_vr311_$05;ITA;Private Consumption;in US-$, real (Base Year=2005);2002;1025.0422;OECD/European Commission
JPN_vr311_$05;JPN;Private Consumption;in US-$, real (Base Year=2005);2002;2514.2210;OECD/European Commission
KOR_vr311_$05;KOR;Private Consumption;in US-$, real (Base Year=2005);2002;434.9243;OECD/European Commission
LVA_vr311_$05;LVA;Private Consumption;in US-$, real (Base Year=2005);2002;7.8017;OECD/European Commission
LTU_vr311_$05;LTU;Private Consumption;in US-$, real (Base Year=2005);2002;12.2567;OECD/European Commission
NLD_vr311_$05;NLD;Private Consumption;in US-$, real (Base Year=2005);2002;305.9181;OECD/European Commission
NZL_vr311_$05;NZL;Private Consumption;in US-$, real (Base Year=2005);2002;57.8708;OECD/European Commission
NOR_vr311_$05;NOR;Private Consumption;in US-$, real (Base Year=2005);2002;113.6763;OECD/European Commission
POL_vr311_$05;POL;Private Consumption;in US-$, real (Base Year=2005);2002;176.7677;OECD/European Commission
PRT_vr311_$05;PRT;Private Consumption;in US-$, real (Base Year=2005);2002;119.2801;OECD/European Commission
ROM_vr311_$05;ROM;Private Consumption;in US-$, real (Base Year=2005);2002;49.9718;OECD/European Commission
SVK_vr311_$05;SVK;Private Consumption;in US-$, real (Base Year=2005);2002;24.2814;OECD/European Commission
SVN_vr311_$05;SVN;Private Consumption;in US-$, real (Base Year=2005);2002;17.8393;OECD/European Commission
ESP_vr311_$05;ESP;Private Consumption;in US-$, real (Base Year=2005);2002;585.4615;OECD/European Commission
SWE_vr311_$05;SWE;Private Consumption;in US-$, real (Base Year=2005);2002;165.6911;OECD/European Commission
CHE_vr311_$05;CHE;Private Consumption;in US-$, real (Base Year=2005);2002;214.5243;OECD/European Commission
GBR_vr311_$05;GBR;Private Consumption;in US-$, real (Base Year=2005);2002;1366.4026;OECD/European Commission
USA_vr311_$05;USA;Private Consumption;in US-$, real (Base Year=2005);2002;8018.3000;OECD/European Commission
CYP_vr311_$05;CYP;Private Consumption;in US-$, real (Base Year=2005);2002;9.6918;OECD/European Commission
ISL_vr311_$05;ISL;Private Consumption;in US-$, real (Base Year=2005);2002;4.8939;OECD/European Commission
LUX_vr311_$05;LUX;Private Consumption;in US-$, real (Base Year=2005);2002;13.4632;OECD/European Commission
MLT_vr311_$05;MLT;Private Consumption;in US-$, real (Base Year=2005);2002;3.5849;OECD/European Commission
ARG_vr311_$05;ARG;Private Consumption;in US-$, real (Base Year=2005);2002;87.0967;OECD/European Commission
BRA_vr311_$05;BRA;Private Consumption;in US-$, real (Base Year=2005);2002;494.0729;OECD/European Commission
CHL_vr311_$05;CHL;Private Consumption;in US-$, real (Base Year=2005);2002;57.3603;OECD/European Commission
CHI_vr311_$05;CHI;Private Consumption;in US-$, real (Base Year=2005);2002;724.0855;OECD/European Commission
IND_vr311_$05;IND;Private Consumption;in US-$, real (Base Year=2005);2002;403.7079;OECD/European Commission
ISR_vr311_$05;ISR;Private Consumption;in US-$, real (Base Year=2005);2002;68.8463;OECD/European Commission
MEX_vr311_$05;MEX;Private Consumption;in US-$, real (Base Year=2005);2002;498.1079;OECD/European Commission
RUS_vr311_$05;RUS;Private Consumption;in US-$, real (Base Year=2005);2002;282.2163;OECD/European Commission
ZFA_vr311_$05;ZFA;Private Consumption;in US-$, real (Base Year=2005);2002;130.9256;OECD/European Commission
TUR_vr311_$05;TUR;Private Consumption;in US-$, real (Base Year=2005);2002;262.6819;OECD/European Commission
AUS_vr311_$05;AUS;Private Consumption;in US-$, real (Base Year=2005);2003;401.4358;OECD/European Commission
AUT_vr311_$05;AUT;Private Consumption;in US-$, real (Base Year=2005);2003;160.7941;OECD/European Commission
BEL_vr311_$05;BEL;Private Consumption;in US-$, real (Base Year=2005);2003;188.8212;OECD/European Commission
BGR_vr311_$05;BGR;Private Consumption;in US-$, real (Base Year=2005);2003;17.4255;OECD/European Commission
CAN_vr311_$05;CAN;Private Consumption;in US-$, real (Base Year=2005);2003;584.5535;OECD/European Commission
CZE_vr311_$05;CZE;Private Consumption;in US-$, real (Base Year=2005);2003;60.3451;OECD/European Commission
DNK_vr311_$05;DNK;Private Consumption;in US-$, real (Base Year=2005);2003;114.4366;OECD/European Commission
EST_vr311_$05;EST;Private Consumption;in US-$, real (Base Year=2005);2003;6.5244;OECD/European Commission
FIN_vr311_$05;FIN;Private Consumption;in US-$, real (Base Year=2005);2003;94.6246;OECD/European Commission
FRA_vr311_$05;FRA;Private Consumption;in US-$, real (Base Year=2005);2003;1167.5128;OECD/European Commission
DEU_vr311_$05;DEU;Private Consumption;in US-$, real (Base Year=2005);2003;1617.8710;OECD/European Commission
GRC_vr311_$05;GRC;Private Consumption;in US-$, real (Base Year=2005);2003;154.5016;OECD/European Commission
HUN_vr311_$05;HUN;Private Consumption;in US-$, real (Base Year=2005);2003;58.3331;OECD/European Commission
IRL_vr311_$05;IRL;Private Consumption;in US-$, real (Base Year=2005);2003;85.3709;OECD/European Commission
ITA_vr311_$05;ITA;Private Consumption;in US-$, real (Base Year=2005);2003;1034.2868;OECD/European Commission
JPN_vr311_$05;JPN;Private Consumption;in US-$, real (Base Year=2005);2003;2524.4965;OECD/European Commission
KOR_vr311_$05;KOR;Private Consumption;in US-$, real (Base Year=2005);2003;433.1196;OECD/European Commission
LVA_vr311_$05;LVA;Private Consumption;in US-$, real (Base Year=2005);2003;8.3235;OECD/European Commission
LTU_vr311_$05;LTU;Private Consumption;in US-$, real (Base Year=2005);2003;13.6312;OECD/European Commission
NLD_vr311_$05;NLD;Private Consumption;in US-$, real (Base Year=2005);2003;305.3607;OECD/European Commission
NZL_vr311_$05;NZL;Private Consumption;in US-$, real (Base Year=2005);2003;61.5503;OECD/European Commission
NOR_vr311_$05;NOR;Private Consumption;in US-$, real (Base Year=2005);2003;116.8810;OECD/European Commission
POL_vr311_$05;POL;Private Consumption;in US-$, real (Base Year=2005);2003;180.4902;OECD/European Commission
PRT_vr311_$05;PRT;Private Consumption;in US-$, real (Base Year=2005);2003;119.0061;OECD/European Commission
ROM_vr311_$05;ROM;Private Consumption;in US-$, real (Base Year=2005);2003;54.1208;OECD/European Commission
SVK_vr311_$05;SVK;Private Consumption;in US-$, real (Base Year=2005);2003;24.7024;OECD/European Commission
SVN_vr311_$05;SVN;Private Consumption;in US-$, real (Base Year=2005);2003;18.4477;OECD/European Commission
ESP_vr311_$05;ESP;Private Consumption;in US-$, real (Base Year=2005);2003;602.2606;OECD/European Commission
SWE_vr311_$05;SWE;Private Consumption;in US-$, real (Base Year=2005);2003;169.4611;OECD/European Commission
CHE_vr311_$05;CHE;Private Consumption;in US-$, real (Base Year=2005);2003;216.4855;OECD/European Commission
GBR_vr311_$05;GBR;Private Consumption;in US-$, real (Base Year=2005);2003;1409.3081;OECD/European Commission
USA_vr311_$05;USA;Private Consumption;in US-$, real (Base Year=2005);2003;8244.5000;OECD/European Commission
CYP_vr311_$05;CYP;Private Consumption;in US-$, real (Base Year=2005);2003;9.8993;OECD/European Commission
ISL_vr311_$05;ISL;Private Consumption;in US-$, real (Base Year=2005);2003;5.1951;OECD/European Commission
LUX_vr311_$05;LUX;Private Consumption;in US-$, real (Base Year=2005);2003;12.7529;OECD/European Commission
MLT_vr311_$05;MLT;Private Consumption;in US-$, real (Base Year=2005);2003;3.7540;OECD/European Commission
ARG_vr311_$05;ARG;Private Consumption;in US-$, real (Base Year=2005);2003;94.2116;OECD/European Commission
BRA_vr311_$05;BRA;Private Consumption;in US-$, real (Base Year=2005);2003;490.1947;OECD/European Commission
CHL_vr311_$05;CHL;Private Consumption;in US-$, real (Base Year=2005);2003;59.8155;OECD/European Commission
CHI_vr311_$05;CHI;Private Consumption;in US-$, real (Base Year=2005);2003;773.5850;OECD/European Commission
IND_vr311_$05;IND;Private Consumption;in US-$, real (Base Year=2005);2003;427.6289;OECD/European Commission
ISR_vr311_$05;ISR;Private Consumption;in US-$, real (Base Year=2005);2003;68.7407;OECD/European Commission
MEX_vr311_$05;MEX;Private Consumption;in US-$, real (Base Year=2005);2003;509.1819;OECD/European Commission
RUS_vr311_$05;RUS;Private Consumption;in US-$, real (Base Year=2005);2003;303.2128;OECD/European Commission
ZFA_vr311_$05;ZFA;Private Consumption;in US-$, real (Base Year=2005);2003;134.6328;OECD/European Commission
TUR_vr311_$05;TUR;Private Consumption;in US-$, real (Base Year=2005);2003;289.4172;OECD/European Commission
AUS_vr311_$05;AUS;Private Consumption;in US-$, real (Base Year=2005);2004;419.1305;OECD/European Commission
AUT_vr311_$05;AUT;Private Consumption;in US-$, real (Base Year=2005);2004;164.2271;OECD/European Commission
BEL_vr311_$05;BEL;Private Consumption;in US-$, real (Base Year=2005);2004;191.9968;OECD/European Commission
BGR_vr311_$05;BGR;Private Consumption;in US-$, real (Base Year=2005);2004;18.7626;OECD/European Commission
CAN_vr311_$05;CAN;Private Consumption;in US-$, real (Base Year=2005);2004;603.6996;OECD/European Commission
CZE_vr311_$05;CZE;Private Consumption;in US-$, real (Base Year=2005);2004;62.3005;OECD/European Commission
DNK_vr311_$05;DNK;Private Consumption;in US-$, real (Base Year=2005);2004;119.8350;OECD/European Commission
EST_vr311_$05;EST;Private Consumption;in US-$, real (Base Year=2005);2004;7.0552;OECD/European Commission
FIN_vr311_$05;FIN;Private Consumption;in US-$, real (Base Year=2005);2004;97.8802;OECD/European Commission
FRA_vr311_$05;FRA;Private Consumption;in US-$, real (Base Year=2005);2004;1187.1707;OECD/European Commission
DEU_vr311_$05;DEU;Private Consumption;in US-$, real (Base Year=2005);2004;1623.5614;OECD/European Commission
GRC_vr311_$05;GRC;Private Consumption;in US-$, real (Base Year=2005);2004;160.4278;OECD/European Commission
HUN_vr311_$05;HUN;Private Consumption;in US-$, real (Base Year=2005);2004;59.3214;OECD/European Commission
IRL_vr311_$05;IRL;Private Consumption;in US-$, real (Base Year=2005);2004;88.4021;OECD/European Commission
ITA_vr311_$05;ITA;Private Consumption;in US-$, real (Base Year=2005);2004;1042.1642;OECD/European Commission
JPN_vr311_$05;JPN;Private Consumption;in US-$, real (Base Year=2005);2004;2565.2258;OECD/European Commission
KOR_vr311_$05;KOR;Private Consumption;in US-$, real (Base Year=2005);2004;434.5786;OECD/European Commission
LVA_vr311_$05;LVA;Private Consumption;in US-$, real (Base Year=2005);2004;9.0978;OECD/European Commission
LTU_vr311_$05;LTU;Private Consumption;in US-$, real (Base Year=2005);2004;15.2232;OECD/European Commission
NLD_vr311_$05;NLD;Private Consumption;in US-$, real (Base Year=2005);2004;308.3552;OECD/European Commission
NZL_vr311_$05;NZL;Private Consumption;in US-$, real (Base Year=2005);2004;64.3656;OECD/European Commission
NOR_vr311_$05;NOR;Private Consumption;in US-$, real (Base Year=2005);2004;123.3959;OECD/European Commission
POL_vr311_$05;POL;Private Consumption;in US-$, real (Base Year=2005);2004;188.8944;OECD/European Commission
PRT_vr311_$05;PRT;Private Consumption;in US-$, real (Base Year=2005);2004;122.1799;OECD/European Commission
ROM_vr311_$05;ROM;Private Consumption;in US-$, real (Base Year=2005);2004;62.6990;OECD/European Commission
SVK_vr311_$05;SVK;Private Consumption;in US-$, real (Base Year=2005);2004;25.8470;OECD/European Commission
SVN_vr311_$05;SVN;Private Consumption;in US-$, real (Base Year=2005);2004;19.0024;OECD/European Commission
ESP_vr311_$05;ESP;Private Consumption;in US-$, real (Base Year=2005);2004;627.5653;OECD/European Commission
SWE_vr311_$05;SWE;Private Consumption;in US-$, real (Base Year=2005);2004;174.2457;OECD/European Commission
CHE_vr311_$05;CHE;Private Consumption;in US-$, real (Base Year=2005);2004;219.8686;OECD/European Commission
GBR_vr311_$05;GBR;Private Consumption;in US-$, real (Base Year=2005);2004;1451.6210;OECD/European Commission
USA_vr311_$05;USA;Private Consumption;in US-$, real (Base Year=2005);2004;8515.8000;OECD/European Commission
CYP_vr311_$05;CYP;Private Consumption;in US-$, real (Base Year=2005);2004;10.5417;OECD/European Commission
ISL_vr311_$05;ISL;Private Consumption;in US-$, real (Base Year=2005);2004;5.5580;OECD/European Commission
LUX_vr311_$05;LUX;Private Consumption;in US-$, real (Base Year=2005);2004;13.0369;OECD/European Commission
MLT_vr311_$05;MLT;Private Consumption;in US-$, real (Base Year=2005);2004;3.8519;OECD/European Commission
ARG_vr311_$05;ARG;Private Consumption;in US-$, real (Base Year=2005);2004;103.1614;OECD/European Commission
BRA_vr311_$05;BRA;Private Consumption;in US-$, real (Base Year=2005);2004;508.9238;OECD/European Commission
CHL_vr311_$05;CHL;Private Consumption;in US-$, real (Base Year=2005);2004;64.1319;OECD/European Commission
CHI_vr311_$05;CHI;Private Consumption;in US-$, real (Base Year=2005);2004;833.2650;OECD/European Commission
IND_vr311_$05;IND;Private Consumption;in US-$, real (Base Year=2005);2004;449.7421;OECD/European Commission
ISR_vr311_$05;ISR;Private Consumption;in US-$, real (Base Year=2005);2004;72.4231;OECD/European Commission
MEX_vr311_$05;MEX;Private Consumption;in US-$, real (Base Year=2005);2004;537.8415;OECD/European Commission
RUS_vr311_$05;RUS;Private Consumption;in US-$, real (Base Year=2005);2004;339.1349;OECD/European Commission
ZFA_vr311_$05;ZFA;Private Consumption;in US-$, real (Base Year=2005);2004;143.0345;OECD/European Commission
TUR_vr311_$05;TUR;Private Consumption;in US-$, real (Base Year=2005);2004;321.1721;OECD/European Commission
AUS_vr311_$05;AUS;Private Consumption;in US-$, real (Base Year=2005);2005;430.9730;OECD/European Commission
AUT_vr311_$05;AUT;Private Consumption;in US-$, real (Base Year=2005);2005;167.8318;OECD/European Commission
BEL_vr311_$05;BEL;Private Consumption;in US-$, real (Base Year=2005);2005;193.9967;OECD/European Commission
BGR_vr311_$05;BGR;Private Consumption;in US-$, real (Base Year=2005);2005;20.0273;OECD/European Commission
CAN_vr311_$05;CAN;Private Consumption;in US-$, real (Base Year=2005);2005;625.8375;OECD/European Commission
