VarCode;Land;Variable;Einheit;Jahr;Wert;Quelle
GRC_vr350_$05;GRC;Total Import;in US-$, real (Base Year=2005);2007;99.3036;OECD/AMECO
HUN_vr350_$05;HUN;Total Import;in US-$, real (Base Year=2005);2007;97.5934;OECD/AMECO
IRL_vr350_$05;IRL;Total Import;in US-$, real (Base Year=2005);2007;162.7839;OECD/AMECO
ITA_vr350_$05;ITA;Total Import;in US-$, real (Base Year=2005);2007;526.1721;OECD/AMECO
JPN_vr350_$05;JPN;Total Import;in US-$, real (Base Year=2005);2007;632.3135;OECD/AMECO
KOR_vr350_$05;KOR;Total Import;in US-$, real (Base Year=2005);2007;384.0937;OECD/AMECO
LVA_vr350_$05;LVA;Total Import;in US-$, real (Base Year=2005);2007;13.9628;OECD/AMECO
LTU_vr350_$05;LTU;Total Import;in US-$, real (Base Year=2005);2007;21.1346;OECD/AMECO
NLD_vr350_$05;NLD;Total Import;in US-$, real (Base Year=2005);2007;448.6413;OECD/AMECO
NZL_vr350_$05;NZL;Total Import;in US-$, real (Base Year=2005);2007;36.2449;OECD/AMECO
NOR_vr350_$05;NOR;Total Import;in US-$, real (Base Year=2005);2007;101.681;OECD/AMECO
POL_vr350_$05;POL;Total Import;in US-$, real (Base Year=2005);2007;153.4093;OECD/AMECO
PRT_vr350_$05;PRT;Total Import;in US-$, real (Base Year=2005);2007;80.4692;OECD/AMECO
ROM_vr350_$05;ROM;Total Import;in US-$, real (Base Year=2005);2007;67.0539;OECD/AMECO
SVK_vr350_$05;SVK;Total Import;in US-$, real (Base Year=2005);2007;49.8503;OECD/AMECO
SVN_vr350_$05;SVN;Total Import;in US-$, real (Base Year=2005);2007;29.2764;OECD/AMECO
ESP_vr350_$05;ESP;Total Import;in US-$, real (Base Year=2005);2007;416.4029;OECD/AMECO
SWE_vr350_$05;SWE;Total Import;in US-$, real (Base Year=2005);2007;179.0915;OECD/AMECO
CHE_vr350_$05;CHE;Total Import;in US-$, real (Base Year=2005);2007;178.8031;OECD/AMECO
GBR_vr350_$05;GBR;Total Import;in US-$, real (Base Year=2005);2007;739.8633;OECD/AMECO
USA_vr350_$05;USA;Total Import;in US-$, real (Base Year=2005);2007;2203.2;OECD/AMECO
ARG_vr350_$05;ARG;Total Import;in US-$, real (Base Year=2005);2007;48.43;OECD/AMECO
BRA_vr350_$05;BRA;Total Import;in US-$, real (Base Year=2005);2007;144.2309;OECD/AMECO
CHL_vr350_$05;CHL;Total Import;in US-$, real (Base Year=2005);2007;49.8466;OECD/AMECO
CHN_vr350_$05;CHN;Total Import;in US-$, real (Base Year=2005);2007;924.0753;OECD/AMECO
IND_vr350_$05;IND;Total Import;in US-$, real (Base Year=2005);2007;246.9231;OECD/AMECO
ISR_vr350_$05;ISR;Total Import;in US-$, real (Base Year=2005);2007;66.5225;OECD/AMECO
MEX_vr350_$05;MEX;Total Import;in US-$, real (Base Year=2005);2007;292.2584;OECD/AMECO
RUS_vr350_$05;RUS;Total Import;in US-$, real (Base Year=2005);2007;251.4259;OECD/AMECO
ZAF_vr350_$05;ZAF;Total Import;in US-$, real (Base Year=2005);2007;88.6479;OECD/AMECO
TUR_vr350_$05;TUR;Total Import;in US-$, real (Base Year=2005);2007;144.7424;OECD/AMECO
CYP_vr350_$05;CYP;Total Import;in US-$, real (Base Year=2005);2007;10.176;OECD/AMECO
ISL_vr350_$05;ISL;Total Import;in US-$, real (Base Year=2005);2007;7.8677;OECD/AMECO
LUX_vr350_$05;LUX;Total Import;in US-$, real (Base Year=2005);2007;60.5135;OECD/AMECO
MLT_vr350_$05;MLT;Total Import;in US-$, real (Base Year=2005);2007;6.0802;OECD/AMECO
AUS_vr350_$05;AUS;Total Import;in US-$, real (Base Year=2005);2008;194.7014;OECD/AMECO
AUT_vr350_$05;AUT;Total Import;in US-$, real (Base Year=2005);2008;171.3765;OECD/AMECO
BEL_vr350_$05;BEL;Total Import;in US-$, real (Base Year=2005);2008;323.324;OECD/AMECO
BGR_vr350_$05;BGR;Total Import;in US-$, real (Base Year=2005);2008;27.153;OECD/AMECO
CAN_vr350_$05;CAN;Total Import;in US-$, real (Base Year=2005);2008;435.427;OECD/AMECO
CZE_vr350_$05;CZE;Total Import;in US-$, real (Base Year=2005);2008;103.0366;OECD/AMECO
DNK_vr350_$05;DNK;Total Import;in US-$, real (Base Year=2005);2008;139.0113;OECD/AMECO
EST_vr350_$05;EST;Total Import;in US-$, real (Base Year=2005);2008;13.2056;OECD/AMECO
FIN_vr350_$05;FIN;Total Import;in US-$, real (Base Year=2005);2008;91.5156;OECD/AMECO
FRA_vr350_$05;FRA;Total Import;in US-$, real (Base Year=2005);2008;645.3657;OECD/AMECO
DEU_vr350_$05;DEU;Total Import;in US-$, real (Base Year=2005);2008;1217.7081;OECD/AMECO
GRC_vr350_$05;GRC;Total Import;in US-$, real (Base Year=2005);2008;100.1948;OECD/AMECO
HUN_vr350_$05;HUN;Total Import;in US-$, real (Base Year=2005);2008;102.9291;OECD/AMECO
IRL_vr350_$05;IRL;Total Import;in US-$, real (Base Year=2005);2008;157.9603;OECD/AMECO
ITA_vr350_$05;ITA;Total Import;in US-$, real (Base Year=2005);2008;510.6153;OECD/AMECO
JPN_vr350_$05;JPN;Total Import;in US-$, real (Base Year=2005);2008;634.5007;OECD/AMECO
KOR_vr350_$05;KOR;Total Import;in US-$, real (Base Year=2005);2008;401.0519;OECD/AMECO
LVA_vr350_$05;LVA;Total Import;in US-$, real (Base Year=2005);2008;12.4606;OECD/AMECO
LTU_vr350_$05;LTU;Total Import;in US-$, real (Base Year=2005);2008;23.3015;OECD/AMECO
NLD_vr350_$05;NLD;Total Import;in US-$, real (Base Year=2005);2008;459.0544;OECD/AMECO
NZL_vr350_$05;NZL;Total Import;in US-$, real (Base Year=2005);2008;34.6449;OECD/AMECO
NOR_vr350_$05;NOR;Total Import;in US-$, real (Base Year=2005);2008;105.6047;OECD/AMECO
POL_vr350_$05;POL;Total Import;in US-$, real (Base Year=2005);2008;165.7388;OECD/AMECO
PRT_vr350_$05;PRT;Total Import;in US-$, real (Base Year=2005);2008;82.3504;OECD/AMECO
ROM_vr350_$05;ROM;Total Import;in US-$, real (Base Year=2005);2008;72.3534;OECD/AMECO
SVK_vr350_$05;SVK;Total Import;in US-$, real (Base Year=2005);2008;51.3969;OECD/AMECO
SVN_vr350_$05;SVN;Total Import;in US-$, real (Base Year=2005);2008;30.3557;OECD/AMECO
ESP_vr350_$05;ESP;Total Import;in US-$, real (Base Year=2005);2008;394.8735;OECD/AMECO
SWE_vr350_$05;SWE;Total Import;in US-$, real (Base Year=2005);2008;185.2947;OECD/AMECO
CHE_vr350_$05;CHE;Total Import;in US-$, real (Base Year=2005);2008;178.225;OECD/AMECO
GBR_vr350_$05;GBR;Total Import;in US-$, real (Base Year=2005);2008;726.7046;OECD/AMECO
USA_vr350_$05;USA;Total Import;in US-$, real (Base Year=2005);2008;2144;OECD/AMECO
ARG_vr350_$05;ARG;Total Import;in US-$, real (Base Year=2005);2008;55.2557;OECD/AMECO
BRA_vr350_$05;BRA;Total Import;in US-$, real (Base Year=2005);2008;166.3778;OECD/AMECO
CHL_vr350_$05;CHL;Total Import;in US-$, real (Base Year=2005);2008;55.4411;OECD/AMECO
CHN_vr350_$05;CHN;Total Import;in US-$, real (Base Year=2005);2008;947.5668;OECD/AMECO
IND_vr350_$05;IND;Total Import;in US-$, real (Base Year=2005);2008;303.0081;OECD/AMECO
ISR_vr350_$05;ISR;Total Import;in US-$, real (Base Year=2005);2008;68.0632;OECD/AMECO
MEX_vr350_$05;MEX;Total Import;in US-$, real (Base Year=2005);2008;299.8776;OECD/AMECO
RUS_vr350_$05;RUS;Total Import;in US-$, real (Base Year=2005);2008;288.5634;OECD/AMECO
ZAF_vr350_$05;ZAF;Total Import;in US-$, real (Base Year=2005);2008;89.9888;OECD/AMECO
TUR_vr350_$05;TUR;Total Import;in US-$, real (Base Year=2005);2008;138.7652;OECD/AMECO
CYP_vr350_$05;CYP;Total Import;in US-$, real (Base Year=2005);2008;11.044;OECD/AMECO
ISL_vr350_$05;ISL;Total Import;in US-$, real (Base Year=2005);2008;6.422;OECD/AMECO
LUX_vr350_$05;LUX;Total Import;in US-$, real (Base Year=2005);2008;64.2333;OECD/AMECO
MLT_vr350_$05;MLT;Total Import;in US-$, real (Base Year=2005);2008;6.0902;OECD/AMECO
AUS_vr350_$05;AUS;Total Import;in US-$, real (Base Year=2005);2009;205.6626;OECD/AMECO
AUT_vr350_$05;AUT;Total Import;in US-$, real (Base Year=2005);2009;148.5118;OECD/AMECO
BEL_vr350_$05;BEL;Total Import;in US-$, real (Base Year=2005);2009;289.0721;OECD/AMECO
BGR_vr350_$05;BGR;Total Import;in US-$, real (Base Year=2005);2009;21.4582;OECD/AMECO
CAN_vr350_$05;CAN;Total Import;in US-$, real (Base Year=2005);2009;377.0617;OECD/AMECO
CZE_vr350_$05;CZE;Total Import;in US-$, real (Base Year=2005);2009;92.7949;OECD/AMECO
DNK_vr350_$05;DNK;Total Import;in US-$, real (Base Year=2005);2009;122.8329;OECD/AMECO
EST_vr350_$05;EST;Total Import;in US-$, real (Base Year=2005);2009;8.9803;OECD/AMECO
FIN_vr350_$05;FIN;Total Import;in US-$, real (Base Year=2005);2009;75.761;OECD/AMECO
FRA_vr350_$05;FRA;Total Import;in US-$, real (Base Year=2005);2009;583.1666;OECD/AMECO
DEU_vr350_$05;DEU;Total Import;in US-$, real (Base Year=2005);2009;1120.4949;OECD/AMECO
GRC_vr350_$05;GRC;Total Import;in US-$, real (Base Year=2005);2009;79.9478;OECD/AMECO
HUN_vr350_$05;HUN;Total Import;in US-$, real (Base Year=2005);2009;87.7271;OECD/AMECO
IRL_vr350_$05;IRL;Total Import;in US-$, real (Base Year=2005);2009;142.5694;OECD/AMECO
ITA_vr350_$05;ITA;Total Import;in US-$, real (Base Year=2005);2009;442.3431;OECD/AMECO
JPN_vr350_$05;JPN;Total Import;in US-$, real (Base Year=2005);2009;534.8111;OECD/AMECO
KOR_vr350_$05;KOR;Total Import;in US-$, real (Base Year=2005);2009;369.0396;OECD/AMECO
LVA_vr350_$05;LVA;Total Import;in US-$, real (Base Year=2005);2009;8.3079;OECD/AMECO
LTU_vr350_$05;LTU;Total Import;in US-$, real (Base Year=2005);2009;16.7461;OECD/AMECO
NLD_vr350_$05;NLD;Total Import;in US-$, real (Base Year=2005);2009;426.5749;OECD/AMECO
NZL_vr350_$05;NZL;Total Import;in US-$, real (Base Year=2005);2009;31.3787;OECD/AMECO
NOR_vr350_$05;NOR;Total Import;in US-$, real (Base Year=2005);2009;92.4304;OECD/AMECO
POL_vr350_$05;POL;Total Import;in US-$, real (Base Year=2005);2009;145.132;OECD/AMECO
PRT_vr350_$05;PRT;Total Import;in US-$, real (Base Year=2005);2009;74.1038;OECD/AMECO
ROM_vr350_$05;ROM;Total Import;in US-$, real (Base Year=2005);2009;57.4899;OECD/AMECO
SVK_vr350_$05;SVK;Total Import;in US-$, real (Base Year=2005);2009;41.6994;OECD/AMECO
SVN_vr350_$05;SVN;Total Import;in US-$, real (Base Year=2005);2009;24.4335;OECD/AMECO
ESP_vr350_$05;ESP;Total Import;in US-$, real (Base Year=2005);2009;326.993;OECD/AMECO
SWE_vr350_$05;SWE;Total Import;in US-$, real (Base Year=2005);2009;158.8628;OECD/AMECO
CHE_vr350_$05;CHE;Total Import;in US-$, real (Base Year=2005);2009;168.8953;OECD/AMECO
GBR_vr350_$05;GBR;Total Import;in US-$, real (Base Year=2005);2009;646.5405;OECD/AMECO
USA_vr350_$05;USA;Total Import;in US-$, real (Base Year=2005);2009;1853.8;OECD/AMECO
ARG_vr350_$05;ARG;Total Import;in US-$, real (Base Year=2005);2009;44.7431;OECD/AMECO
BRA_vr350_$05;BRA;Total Import;in US-$, real (Base Year=2005);2009;153.7366;OECD/AMECO
CHL_vr350_$05;CHL;Total Import;in US-$, real (Base Year=2005);2009;46.4773;OECD/AMECO
CHN_vr350_$05;CHN;Total Import;in US-$, real (Base Year=2005);2009;1132.619;OECD/AMECO
IND_vr350_$05;IND;Total Import;in US-$, real (Base Year=2005);2009;296.2507;OECD/AMECO
ISR_vr350_$05;ISR;Total Import;in US-$, real (Base Year=2005);2009;58.5385;OECD/AMECO
MEX_vr350_$05;MEX;Total Import;in US-$, real (Base Year=2005);2009;244.6738;OECD/AMECO
RUS_vr350_$05;RUS;Total Import;in US-$, real (Base Year=2005);2009;200.7834;OECD/AMECO
ZAF_vr350_$05;ZAF;Total Import;in US-$, real (Base Year=2005);2009;74.3387;OECD/AMECO
TUR_vr350_$05;TUR;Total Import;in US-$, real (Base Year=2005);2009;118.9254;OECD/AMECO
CYP_vr350_$05;CYP;Total Import;in US-$, real (Base Year=2005);2009;8.9922;OECD/AMECO
ISL_vr350_$05;ISL;Total Import;in US-$, real (Base Year=2005);2009;4.8835;OECD/AMECO
LUX_vr350_$05;LUX;Total Import;in US-$, real (Base Year=2005);2009;55.1921;OECD/AMECO
MLT_vr350_$05;MLT;Total Import;in US-$, real (Base Year=2005);2009;5.4761;OECD/AMECO
AUS_vr350_$05;AUS;Total Import;in US-$, real (Base Year=2005);2010;227.0007;OECD/AMECO
AUT_vr350_$05;AUT;Total Import;in US-$, real (Base Year=2005);2010;161.5394;OECD/AMECO
BEL_vr350_$05;BEL;Total Import;in US-$, real (Base Year=2005);2010;314.8198;OECD/AMECO
BGR_vr350_$05;BGR;Total Import;in US-$, real (Base Year=2005);2010;21.9748;OECD/AMECO
CAN_vr350_$05;CAN;Total Import;in US-$, real (Base Year=2005);2010;426.6007;OECD/AMECO
CZE_vr350_$05;CZE;Total Import;in US-$, real (Base Year=2005);2010;107.4155;OECD/AMECO
DNK_vr350_$05;DNK;Total Import;in US-$, real (Base Year=2005);2010;127.1147;OECD/AMECO
EST_vr350_$05;EST;Total Import;in US-$, real (Base Year=2005);2010;10.8641;OECD/AMECO
FIN_vr350_$05;FIN;Total Import;in US-$, real (Base Year=2005);2010;80.9515;OECD/AMECO
FRA_vr350_$05;FRA;Total Import;in US-$, real (Base Year=2005);2010;634.863;OECD/AMECO
DEU_vr350_$05;DEU;Total Import;in US-$, real (Base Year=2005);2010;1244.5842;OECD/AMECO
GRC_vr350_$05;GRC;Total Import;in US-$, real (Base Year=2005);2010;75.0159;OECD/AMECO
HUN_vr350_$05;HUN;Total Import;in US-$, real (Base Year=2005);2010;98.8748;OECD/AMECO
IRL_vr350_$05;IRL;Total Import;in US-$, real (Base Year=2005);2010;147.6565;OECD/AMECO
ITA_vr350_$05;ITA;Total Import;in US-$, real (Base Year=2005);2010;497.6905;OECD/AMECO
JPN_vr350_$05;JPN;Total Import;in US-$, real (Base Year=2005);2010;594.5842;OECD/AMECO
KOR_vr350_$05;KOR;Total Import;in US-$, real (Base Year=2005);2010;432.709;OECD/AMECO
LVA_vr350_$05;LVA;Total Import;in US-$, real (Base Year=2005);2010;9.2569;OECD/AMECO
LTU_vr350_$05;LTU;Total Import;in US-$, real (Base Year=2005);2010;19.76;OECD/AMECO
NLD_vr350_$05;NLD;Total Import;in US-$, real (Base Year=2005);2010;469.8966;OECD/AMECO
NZL_vr350_$05;NZL;Total Import;in US-$, real (Base Year=2005);2010;34.5973;OECD/AMECO
NOR_vr350_$05;NOR;Total Import;in US-$, real (Base Year=2005);2010;101.584;OECD/AMECO
POL_vr350_$05;POL;Total Import;in US-$, real (Base Year=2005);2010;165.274;OECD/AMECO
PRT_vr350_$05;PRT;Total Import;in US-$, real (Base Year=2005);2010;78.0826;OECD/AMECO
ROM_vr350_$05;ROM;Total Import;in US-$, real (Base Year=2005);2010;64.3127;OECD/AMECO
SVK_vr350_$05;SVK;Total Import;in US-$, real (Base Year=2005);2010;47.9053;OECD/AMECO
SVN_vr350_$05;SVN;Total Import;in US-$, real (Base Year=2005);2010;26.3582;OECD/AMECO
ESP_vr350_$05;ESP;Total Import;in US-$, real (Base Year=2005);2010;357.0746;OECD/AMECO
SWE_vr350_$05;SWE;Total Import;in US-$, real (Base Year=2005);2010;177.9267;OECD/AMECO
CHE_vr350_$05;CHE;Total Import;in US-$, real (Base Year=2005);2010;181.349;OECD/AMECO
GBR_vr350_$05;GBR;Total Import;in US-$, real (Base Year=2005);2010;698.0383;OECD/AMECO
USA_vr350_$05;USA;Total Import;in US-$, real (Base Year=2005);2010;2085.2;OECD/AMECO
ARG_vr350_$05;ARG;Total Import;in US-$, real (Base Year=2005);2010;59.9452;OECD/AMECO
BRA_vr350_$05;BRA;Total Import;in US-$, real (Base Year=2005);2010;208.8291;OECD/AMECO
CHL_vr350_$05;CHL;Total Import;in US-$, real (Base Year=2005);2010;59.2188;OECD/AMECO
CHN_vr350_$05;CHN;Total Import;in US-$, real (Base Year=2005);2010;1460.3093;OECD/AMECO
IND_vr350_$05;IND;Total Import;in US-$, real (Base Year=2005);2010;342.4251;OECD/AMECO
ISR_vr350_$05;ISR;Total Import;in US-$, real (Base Year=2005);2010;65.9191;OECD/AMECO
MEX_vr350_$05;MEX;Total Import;in US-$, real (Base Year=2005);2010;292.5688;OECD/AMECO
RUS_vr350_$05;RUS;Total Import;in US-$, real (Base Year=2005);2010;252.5855;OECD/AMECO
ZAF_vr350_$05;ZAF;Total Import;in US-$, real (Base Year=2005);2010;81.4425;OECD/AMECO
TUR_vr350_$05;TUR;Total Import;in US-$, real (Base Year=2005);2010;143.5462;OECD/AMECO
CYP_vr350_$05;CYP;Total Import;in US-$, real (Base Year=2005);2010;9.4233;OECD/AMECO
ISL_vr350_$05;ISL;Total Import;in US-$, real (Base Year=2005);2010;5.101;OECD/AMECO
LUX_vr350_$05;LUX;Total Import;in US-$, real (Base Year=2005);2010;61.874;OECD/AMECO
MLT_vr350_$05;MLT;Total Import;in US-$, real (Base Year=2005);2010;6.2322;OECD/AMECO
AUS_vr350_$05;AUS;Total Import;in US-$, real (Base Year=2005);2011;231.813;OECD/AMECO
AUT_vr350_$05;AUT;Total Import;in US-$, real (Base Year=2005);2011;173.2448;OECD/AMECO
BEL_vr350_$05;BEL;Total Import;in US-$, real (Base Year=2005);2011;332.4699;OECD/AMECO
BGR_vr350_$05;BGR;Total Import;in US-$, real (Base Year=2005);2011;23.847;OECD/AMECO
CAN_vr350_$05;CAN;Total Import;in US-$, real (Base Year=2005);2011;459.1231;OECD/AMECO
CZE_vr350_$05;CZE;Total Import;in US-$, real (Base Year=2005);2011;114.6371;OECD/AMECO
DNK_vr350_$05;DNK;Total Import;in US-$, real (Base Year=2005);2011;133.7533;OECD/AMECO
EST_vr350_$05;EST;Total Import;in US-$, real (Base Year=2005);2011;13.5818;OECD/AMECO
FIN_vr350_$05;FIN;Total Import;in US-$, real (Base Year=2005);2011;85.5438;OECD/AMECO
FRA_vr350_$05;FRA;Total Import;in US-$, real (Base Year=2005);2011;666.2708;OECD/AMECO
DEU_vr350_$05;DEU;Total Import;in US-$, real (Base Year=2005);2011;1337.2005;OECD/AMECO
GRC_vr350_$05;GRC;Total Import;in US-$, real (Base Year=2005);2011;69.5085;OECD/AMECO
HUN_vr350_$05;HUN;Total Import;in US-$, real (Base Year=2005);2011;103.7811;OECD/AMECO
IRL_vr350_$05;IRL;Total Import;in US-$, real (Base Year=2005);2011;147.1423;OECD/AMECO
ITA_vr350_$05;ITA;Total Import;in US-$, real (Base Year=2005);2011;500.7096;OECD/AMECO
JPN_vr350_$05;JPN;Total Import;in US-$, real (Base Year=2005);2011;631.9653;OECD/AMECO
KOR_vr350_$05;KOR;Total Import;in US-$, real (Base Year=2005);2011;460.7868;OECD/AMECO
LVA_vr350_$05;LVA;Total Import;in US-$, real (Base Year=2005);2011;11.3616;OECD/AMECO
LTU_vr350_$05;LTU;Total Import;in US-$, real (Base Year=2005);2011;22.4738;OECD/AMECO
NLD_vr350_$05;NLD;Total Import;in US-$, real (Base Year=2005);2011;486.9344;OECD/AMECO
NZL_vr350_$05;NZL;Total Import;in US-$, real (Base Year=2005);2011;35.7659;OECD/AMECO
NOR_vr350_$05;NOR;Total Import;in US-$, real (Base Year=2005);2011;105.1505;OECD/AMECO
POL_vr350_$05;POL;Total Import;in US-$, real (Base Year=2005);2011;174.3061;OECD/AMECO
PRT_vr350_$05;PRT;Total Import;in US-$, real (Base Year=2005);2011;74.0376;OECD/AMECO
ROM_vr350_$05;ROM;Total Import;in US-$, real (Base Year=2005);2011;71.0552;OECD/AMECO
SVK_vr350_$05;SVK;Total Import;in US-$, real (Base Year=2005);2011;52.7353;OECD/AMECO
SVN_vr350_$05;SVN;Total Import;in US-$, real (Base Year=2005);2011;27.7198;OECD/AMECO
ESP_vr350_$05;ESP;Total Import;in US-$, real (Base Year=2005);2011;353.9118;OECD/AMECO
SWE_vr350_$05;SWE;Total Import;in US-$, real (Base Year=2005);2011;189.203;OECD/AMECO
CHE_vr350_$05;CHE;Total Import;in US-$, real (Base Year=2005);2011;189.0195;OECD/AMECO
GBR_vr350_$05;GBR;Total Import;in US-$, real (Base Year=2005);2011;701.3247;OECD/AMECO
USA_vr350_$05;USA;Total Import;in US-$, real (Base Year=2005);2011;2184.9;OECD/AMECO
ARG_vr350_$05;ARG;Total Import;in US-$, real (Base Year=2005);2011;70.6128;OECD/AMECO
BRA_vr350_$05;BRA;Total Import;in US-$, real (Base Year=2005);2011;229.1881;OECD/AMECO
CHL_vr350_$05;CHL;Total Import;in US-$, real (Base Year=2005);2011;67.7243;OECD/AMECO
CHN_vr350_$05;CHN;Total Import;in US-$, real (Base Year=2005);2011;1700.2766;OECD/AMECO
IND_vr350_$05;IND;Total Import;in US-$, real (Base Year=2005);2011;405.6719;OECD/AMECO
ISR_vr350_$05;ISR;Total Import;in US-$, real (Base Year=2005);2011;72.9288;OECD/AMECO
MEX_vr350_$05;MEX;Total Import;in US-$, real (Base Year=2005);2011;313.1966;OECD/AMECO
RUS_vr350_$05;RUS;Total Import;in US-$, real (Base Year=2005);2011;303.8604;OECD/AMECO
ZAF_vr350_$05;ZAF;Total Import;in US-$, real (Base Year=2005);2011;89.3579;OECD/AMECO
TUR_vr350_$05;TUR;Total Import;in US-$, real (Base Year=2005);2011;159.1415;OECD/AMECO
CYP_vr350_$05;CYP;Total Import;in US-$, real (Base Year=2005);2011;9.0359;OECD/AMECO
ISL_vr350_$05;ISL;Total Import;in US-$, real (Base Year=2005);2011;5.4455;OECD/AMECO
LUX_vr350_$05;LUX;Total Import;in US-$, real (Base Year=2005);2011;67.1671;OECD/AMECO
MLT_vr350_$05;MLT;Total Import;in US-$, real (Base Year=2005);2011;6.2382;OECD/AMECO
AUS_vr300_$05;AUS;Gross Domestic Product;in US-$, real (Base Year=2005);2000;638.9445;OECD/AMECO
AUT_vr300_$05;AUT;Gross Domestic Product;in US-$, real (Base Year=2005);2000;280.7352;OECD/AMECO
BEL_vr300_$05;BEL;Gross Domestic Product;in US-$, real (Base Year=2005);2000;348.7681;OECD/AMECO
BGR_vr300_$05;BGR;Gross Domestic Product;in US-$, real (Base Year=2005);2000;22.1601;OECD/AMECO
CAN_vr300_$05;CAN;Gross Domestic Product;in US-$, real (Base Year=2005);2000;999.1378;OECD/AMECO
CZE_vr300_$05;CZE;Gross Domestic Product;in US-$, real (Base Year=2005);2000;106.5279;OECD/AMECO
DNK_vr300_$05;DNK;Gross Domestic Product;in US-$, real (Base Year=2005);2000;242.3841;OECD/AMECO
EST_vr300_$05;EST;Gross Domestic Product;in US-$, real (Base Year=2005);2000;9.8464;OECD/AMECO
FIN_vr300_$05;FIN;Gross Domestic Product;in US-$, real (Base Year=2005);2000;172.0069;OECD/AMECO
FRA_vr300_$05;FRA;Gross Domestic Product;in US-$, real (Base Year=2005);2000;1973.8226;OECD/AMECO
DEU_vr300_$05;DEU;Gross Domestic Product;in US-$, real (Base Year=2005);2000;2686.2708;OECD/AMECO
GRC_vr300_$05;GRC;Gross Domestic Product;in US-$, real (Base Year=2005);2000;197.0374;OECD/AMECO
HUN_vr300_$05;HUN;Gross Domestic Product;in US-$, real (Base Year=2005);2000;90.048;OECD/AMECO
IRL_vr300_$05;IRL;Gross Domestic Product;in US-$, real (Base Year=2005);2000;158.8591;OECD/AMECO
ITA_vr300_$05;ITA;Gross Domestic Product;in US-$, real (Base Year=2005);2000;1701.6679;OECD/AMECO
JPN_vr300_$05;JPN;Gross Domestic Product;in US-$, real (Base Year=2005);2000;4316.6617;OECD/AMECO
KOR_vr300_$05;KOR;Gross Domestic Product;in US-$, real (Base Year=2005);2000;678.5286;OECD/AMECO
LVA_vr300_$05;LVA;Gross Domestic Product;in US-$, real (Base Year=2005);2000;10.8329;OECD/AMECO
LTU_vr300_$05;LTU;Gross Domestic Product;in US-$, real (Base Year=2005);2000;17.9308;OECD/AMECO
NLD_vr300_$05;NLD;Gross Domestic Product;in US-$, real (Base Year=2005);2000;598.1897;OECD/AMECO
NZL_vr300_$05;NZL;Gross Domestic Product;in US-$, real (Base Year=2005);2000;93.8264;OECD/AMECO
NOR_vr300_$05;NOR;Gross Domestic Product;in US-$, real (Base Year=2005);2000;272.9118;OECD/AMECO
POL_vr300_$05;POL;Gross Domestic Product;in US-$, real (Base Year=2005);2000;261.2379;OECD/AMECO
PRT_vr300_$05;PRT;Gross Domestic Product;in US-$, real (Base Year=2005);2000;184.1448;OECD/AMECO
ROM_vr300_$05;ROM;Gross Domestic Product;in US-$, real (Base Year=2005);2000;75.186;OECD/AMECO
SVK_vr300_$05;SVK;Gross Domestic Product;in US-$, real (Base Year=2005);2000;37.6874;OECD/AMECO
SVN_vr300_$05;SVN;Gross Domestic Product;in US-$, real (Base Year=2005);2000;29.9223;OECD/AMECO
ESP_vr300_$05;ESP;Gross Domestic Product;in US-$, real (Base Year=2005);2000;963.5169;OECD/AMECO
SWE_vr300_$05;SWE;Gross Domestic Product;in US-$, real (Base Year=2005);2000;325.0325;OECD/AMECO
CHE_vr300_$05;CHE;Gross Domestic Product;in US-$, real (Base Year=2005);2000;360.7588;OECD/AMECO
GBR_vr300_$05;GBR;Gross Domestic Product;in US-$, real (Base Year=2005);2000;1985.3718;OECD/AMECO
USA_vr300_$05;USA;Gross Domestic Product;in US-$, real (Base Year=2005);2000;11158.1;OECD/AMECO
ARG_vr300_$05;ARG;Gross Domestic Product;in US-$, real (Base Year=2005);2000;164.5177;OECD/AMECO
BRA_vr300_$05;BRA;Gross Domestic Product;in US-$, real (Base Year=2005);2000;768.6024;OECD/AMECO
CHL_vr300_$05;CHL;Gross Domestic Product;in US-$, real (Base Year=2005);2000;98.6578;OECD/AMECO
CHN_vr300_$05;CHN;Gross Domestic Product;in US-$, real (Base Year=2005);2000;1433.8636;OECD/AMECO
IND_vr300_$05;IND;Gross Domestic Product;in US-$, real (Base Year=2005);2000;598.0736;OECD/AMECO
ISR_vr300_$05;ISR;Gross Domestic Product;in US-$, real (Base Year=2005);2000;120.9132;OECD/AMECO
MEX_vr300_$05;MEX;Gross Domestic Product;in US-$, real (Base Year=2005);2000;770.7355;OECD/AMECO
RUS_vr300_$05;RUS;Gross Domestic Product;in US-$, real (Base Year=2005);2000;567.1598;OECD/AMECO
ZAF_vr300_$05;ZAF;Gross Domestic Product;in US-$, real (Base Year=2005);2000;204.6237;OECD/AMECO
TUR_vr300_$05;TUR;Gross Domestic Product;in US-$, real (Base Year=2005);2000;386.3431;OECD/AMECO
CYP_vr300_$05;CYP;Gross Domestic Product;in US-$, real (Base Year=2005);2000;14.0262;OECD/AMECO
ISL_vr300_$05;ISL;Gross Domestic Product;in US-$, real (Base Year=2005);2000;13.2345;OECD/AMECO
LUX_vr300_$05;LUX;Gross Domestic Product;in US-$, real (Base Year=2005);2000;31.5982;OECD/AMECO
MLT_vr300_$05;MLT;Gross Domestic Product;in US-$, real (Base Year=2005);2000;5.7409;OECD/AMECO
