VarCode;Land;Variable;Einheit;Jahr;Wert;Quelle
FRA_vr312_$10;FRA;Consumption Total Government;in US-$, real (Base Year=2010);2001;543.4;OECD/European Commission
DEU_vr312_$10;DEU;Consumption Total Government;in US-$, real (Base Year=2010);2001;584.7;OECD/European Commission
GRC_vr312_$10;GRC;Consumption Total Government;in US-$, real (Base Year=2010);2001;52.4;OECD/European Commission
HUN_vr312_$10;HUN;Consumption Total Government;in US-$, real (Base Year=2010);2001;24.5;OECD/European Commission
IRL_vr312_$10;IRL;Consumption Total Government;in US-$, real (Base Year=2010);2001;33.4;OECD/European Commission
ITA_vr312_$10;ITA;Consumption Total Government;in US-$, real (Base Year=2010);2001;409.6;OECD/European Commission
JPN_vr312_$10;JPN;Consumption Total Government;in US-$, real (Base Year=2010);2001;962.6;OECD/European Commission
KOR_vr312_$10;KOR;Consumption Total Government;in US-$, real (Base Year=2010);2001;101.1;OECD/European Commission
LVA_vr312_$10;LVA;Consumption Total Government;in US-$, real (Base Year=2010);2001;4.1;OECD/European Commission
LTU_vr312_$10;LTU;Consumption Total Government;in US-$, real (Base Year=2010);2001;1.9;OECD/European Commission
NLD_vr312_$10;NLD;Consumption Total Government;in US-$, real (Base Year=2010);2001;161.3;OECD/European Commission
NZL_vr312_$10;NZL;Consumption Total Government;in US-$, real (Base Year=2010);2001;21.6;OECD/European Commission
NOR_vr312_$10;NOR;Consumption Total Government;in US-$, real (Base Year=2010);2001;76.0;OECD/European Commission
POL_vr312_$10;POL;Consumption Total Government;in US-$, real (Base Year=2010);2001;66.5;OECD/European Commission
PRT_vr312_$10;PRT;Consumption Total Government;in US-$, real (Base Year=2010);2001;44.0;OECD/European Commission
ROU_vr312_$10;ROU;Consumption Total Government;in US-$, real (Base Year=2010);2001;26.6;OECD/European Commission
SVK_vr312_$10;SVK;Consumption Total Government;in US-$, real (Base Year=2010);2001;12.3;OECD/European Commission
SVN_vr312_$10;SVN;Consumption Total Government;in US-$, real (Base Year=2010);2001;7.7;OECD/European Commission
ESP_vr312_$10;ESP;Consumption Total Government;in US-$, real (Base Year=2010);2001;192.5;OECD/European Commission
SWE_vr312_$10;SWE;Consumption Total Government;in US-$, real (Base Year=2010);2001;111.4;OECD/European Commission
CHE_vr312_$10;CHE;Consumption Total Government;in US-$, real (Base Year=2010);2001;56.9;OECD/European Commission
GBR_vr312_$10;GBR;Consumption Total Government;in US-$, real (Base Year=2010);2001;425.4;OECD/European Commission
USA_vr312_$10;USA;Consumption Total Government;in US-$, real (Base Year=2010);2001;2134.5;OECD/European Commission
ARG_vr312_$10;ARG;Consumption Total Government;in US-$, real (Base Year=2010);2001;41.3;OECD/European Commission
BRA_vr312_$10;BRA;Consumption Total Government;in US-$, real (Base Year=2010);2001;335.9;OECD/European Commission
CHL_vr312_$10;CHL;Consumption Total Government;in US-$, real (Base Year=2010);2001;17.3;OECD/European Commission
CHN_vr312_$10;CHN;Consumption Total Government;in US-$, real (Base Year=2010);2001;358.3;OECD/European Commission
IND_vr312_$10;IND;Consumption Total Government;in US-$, real (Base Year=2010);2001;112.1;OECD/European Commission
ISR_vr312_$10;ISR;Consumption Total Government;in US-$, real (Base Year=2010);2001;45.3;OECD/European Commission
MEX_vr312_$10;MEX;Consumption Total Government;in US-$, real (Base Year=2010);2001;101.8;OECD/European Commission
RUS_vr312_$10;RUS;Consumption Total Government;in US-$, real (Base Year=2010);2001;246.8;OECD/European Commission
ZAF_vr312_$10;ZAF;Consumption Total Government;in US-$, real (Base Year=2010);2001;49.9;OECD/European Commission
TUR_vr312_$10;TUR;Consumption Total Government;in US-$, real (Base Year=2010);2001;72.5;OECD/European Commission
CYP_vr312_$10;CYP;Consumption Total Government;in US-$, real (Base Year=2010);2001;3.1;OECD/European Commission
ISL_vr312_$10;ISL;Consumption Total Government;in US-$, real (Base Year=2010);2001;2.6;OECD/European Commission
LUX_vr312_$10;LUX;Consumption Total Government;in US-$, real (Base Year=2010);2001;6.7;OECD/European Commission
MLT_vr312_$10;MLT;Consumption Total Government;in US-$, real (Base Year=2010);2001;1.4;OECD/European Commission
HRV_vr312_$10;HRV;Consumption Total Government;in US-$, real (Base Year=2010);2001;9.3;OECD/European Commission
AUS_vr312_$10;AUS;Consumption Total Government;in US-$, real (Base Year=2010);2002;178.2;OECD/European Commission
AUT_vr312_$10;AUT;Consumption Total Government;in US-$, real (Base Year=2010);2002;68.1;OECD/European Commission
BEL_vr312_$10;BEL;Consumption Total Government;in US-$, real (Base Year=2010);2002;101.5;OECD/European Commission
BGR_vr312_$10;BGR;Consumption Total Government;in US-$, real (Base Year=2010);2002;6.8;OECD/European Commission
CAN_vr312_$10;CAN;Consumption Total Government;in US-$, real (Base Year=2010);2002;283.8;OECD/European Commission
CZE_vr312_$10;CZE;Consumption Total Government;in US-$, real (Base Year=2010);2002;38.3;OECD/European Commission
DNK_vr312_$10;DNK;Consumption Total Government;in US-$, real (Base Year=2010);2002;76.5;OECD/European Commission
EST_vr312_$10;EST;Consumption Total Government;in US-$, real (Base Year=2010);2002;3.1;OECD/European Commission
FIN_vr312_$10;FIN;Consumption Total Government;in US-$, real (Base Year=2010);2002;53.6;OECD/European Commission
FRA_vr312_$10;FRA;Consumption Total Government;in US-$, real (Base Year=2010);2002;553.2;OECD/European Commission
DEU_vr312_$10;DEU;Consumption Total Government;in US-$, real (Base Year=2010);2002;591.8;OECD/European Commission
GRC_vr312_$10;GRC;Consumption Total Government;in US-$, real (Base Year=2010);2002;53.5;OECD/European Commission
HUN_vr312_$10;HUN;Consumption Total Government;in US-$, real (Base Year=2010);2002;25.8;OECD/European Commission
IRL_vr312_$10;IRL;Consumption Total Government;in US-$, real (Base Year=2010);2002;35.5;OECD/European Commission
ITA_vr312_$10;ITA;Consumption Total Government;in US-$, real (Base Year=2010);2002;414.3;OECD/European Commission
JPN_vr312_$10;JPN;Consumption Total Government;in US-$, real (Base Year=2010);2002;987.6;OECD/European Commission
KOR_vr312_$10;KOR;Consumption Total Government;in US-$, real (Base Year=2010);2002;106.8;OECD/European Commission
LVA_vr312_$10;LVA;Consumption Total Government;in US-$, real (Base Year=2010);2002;4.3;OECD/European Commission
LTU_vr312_$10;LTU;Consumption Total Government;in US-$, real (Base Year=2010);2002;1.9;OECD/European Commission
NLD_vr312_$10;NLD;Consumption Total Government;in US-$, real (Base Year=2010);2002;169.1;OECD/European Commission
NZL_vr312_$10;NZL;Consumption Total Government;in US-$, real (Base Year=2010);2002;21.7;OECD/European Commission
NOR_vr312_$10;NOR;Consumption Total Government;in US-$, real (Base Year=2010);2002;78.3;OECD/European Commission
POL_vr312_$10;POL;Consumption Total Government;in US-$, real (Base Year=2010);2002;67.4;OECD/European Commission
PRT_vr312_$10;PRT;Consumption Total Government;in US-$, real (Base Year=2010);2002;45.1;OECD/European Commission
ROU_vr312_$10;ROU;Consumption Total Government;in US-$, real (Base Year=2010);2002;25.5;OECD/European Commission
SVK_vr312_$10;SVK;Consumption Total Government;in US-$, real (Base Year=2010);2002;12.7;OECD/European Commission
SVN_vr312_$10;SVN;Consumption Total Government;in US-$, real (Base Year=2010);2002;8.0;OECD/European Commission
ESP_vr312_$10;ESP;Consumption Total Government;in US-$, real (Base Year=2010);2002;200.0;OECD/European Commission
SWE_vr312_$10;SWE;Consumption Total Government;in US-$, real (Base Year=2010);2002;113.8;OECD/European Commission
CHE_vr312_$10;CHE;Consumption Total Government;in US-$, real (Base Year=2010);2002;57.3;OECD/European Commission
GBR_vr312_$10;GBR;Consumption Total Government;in US-$, real (Base Year=2010);2002;443.5;OECD/European Commission
USA_vr312_$10;USA;Consumption Total Government;in US-$, real (Base Year=2010);2002;2217.2;OECD/European Commission
ARG_vr312_$10;ARG;Consumption Total Government;in US-$, real (Base Year=2010);2002;39.2;OECD/European Commission
BRA_vr312_$10;BRA;Consumption Total Government;in US-$, real (Base Year=2010);2002;351.9;OECD/European Commission
CHL_vr312_$10;CHL;Consumption Total Government;in US-$, real (Base Year=2010);2002;17.8;OECD/European Commission
CHN_vr312_$10;CHN;Consumption Total Government;in US-$, real (Base Year=2010);2002;382.8;OECD/European Commission
IND_vr312_$10;IND;Consumption Total Government;in US-$, real (Base Year=2010);2002;111.7;OECD/European Commission
ISR_vr312_$10;ISR;Consumption Total Government;in US-$, real (Base Year=2010);2002;47.6;OECD/European Commission
MEX_vr312_$10;MEX;Consumption Total Government;in US-$, real (Base Year=2010);2002;101.5;OECD/European Commission
RUS_vr312_$10;RUS;Consumption Total Government;in US-$, real (Base Year=2010);2002;253.2;OECD/European Commission
ZAF_vr312_$10;ZAF;Consumption Total Government;in US-$, real (Base Year=2010);2002;52.2;OECD/European Commission
TUR_vr312_$10;TUR;Consumption Total Government;in US-$, real (Base Year=2010);2002;76.7;OECD/European Commission
CYP_vr312_$10;CYP;Consumption Total Government;in US-$, real (Base Year=2010);2002;3.2;OECD/European Commission
ISL_vr312_$10;ISL;Consumption Total Government;in US-$, real (Base Year=2010);2002;2.8;OECD/European Commission
LUX_vr312_$10;LUX;Consumption Total Government;in US-$, real (Base Year=2010);2002;7.0;OECD/European Commission
MLT_vr312_$10;MLT;Consumption Total Government;in US-$, real (Base Year=2010);2002;1.4;OECD/European Commission
HRV_vr312_$10;HRV;Consumption Total Government;in US-$, real (Base Year=2010);2002;9.9;OECD/European Commission
AUS_vr312_$10;AUS;Consumption Total Government;in US-$, real (Base Year=2010);2003;185.8;OECD/European Commission
AUT_vr312_$10;AUT;Consumption Total Government;in US-$, real (Base Year=2010);2003;68.8;OECD/European Commission
BEL_vr312_$10;BEL;Consumption Total Government;in US-$, real (Base Year=2010);2003;103.0;OECD/European Commission
BGR_vr312_$10;BGR;Consumption Total Government;in US-$, real (Base Year=2010);2003;7.4;OECD/European Commission
CAN_vr312_$10;CAN;Consumption Total Government;in US-$, real (Base Year=2010);2003;291.9;OECD/European Commission
CZE_vr312_$10;CZE;Consumption Total Government;in US-$, real (Base Year=2010);2003;40.6;OECD/European Commission
DNK_vr312_$10;DNK;Consumption Total Government;in US-$, real (Base Year=2010);2003;76.7;OECD/European Commission
EST_vr312_$10;EST;Consumption Total Government;in US-$, real (Base Year=2010);2003;3.3;OECD/European Commission
FIN_vr312_$10;FIN;Consumption Total Government;in US-$, real (Base Year=2010);2003;54.3;OECD/European Commission
FRA_vr312_$10;FRA;Consumption Total Government;in US-$, real (Base Year=2010);2003;564.0;OECD/European Commission
DEU_vr312_$10;DEU;Consumption Total Government;in US-$, real (Base Year=2010);2003;594.8;OECD/European Commission
GRC_vr312_$10;GRC;Consumption Total Government;in US-$, real (Base Year=2010);2003;56.6;OECD/European Commission
HUN_vr312_$10;HUN;Consumption Total Government;in US-$, real (Base Year=2010);2003;27.1;OECD/European Commission
IRL_vr312_$10;IRL;Consumption Total Government;in US-$, real (Base Year=2010);2003;36.6;OECD/European Commission
ITA_vr312_$10;ITA;Consumption Total Government;in US-$, real (Base Year=2010);2003;419.9;OECD/European Commission
JPN_vr312_$10;JPN;Consumption Total Government;in US-$, real (Base Year=2010);2003;1006.2;OECD/European Commission
KOR_vr312_$10;KOR;Consumption Total Government;in US-$, real (Base Year=2010);2003;110.8;OECD/European Commission
LVA_vr312_$10;LVA;Consumption Total Government;in US-$, real (Base Year=2010);2003;4.4;OECD/European Commission
LTU_vr312_$10;LTU;Consumption Total Government;in US-$, real (Base Year=2010);2003;2.0;OECD/European Commission
NLD_vr312_$10;NLD;Consumption Total Government;in US-$, real (Base Year=2010);2003;174.3;OECD/European Commission
NZL_vr312_$10;NZL;Consumption Total Government;in US-$, real (Base Year=2010);2003;22.8;OECD/European Commission
NOR_vr312_$10;NOR;Consumption Total Government;in US-$, real (Base Year=2010);2003;79.4;OECD/European Commission
POL_vr312_$10;POL;Consumption Total Government;in US-$, real (Base Year=2010);2003;69.8;OECD/European Commission
PRT_vr312_$10;PRT;Consumption Total Government;in US-$, real (Base Year=2010);2003;45.8;OECD/European Commission
ROU_vr312_$10;ROU;Consumption Total Government;in US-$, real (Base Year=2010);2003;28.0;OECD/European Commission
SVK_vr312_$10;SVK;Consumption Total Government;in US-$, real (Base Year=2010);2003;13.4;OECD/European Commission
SVN_vr312_$10;SVN;Consumption Total Government;in US-$, real (Base Year=2010);2003;8.2;OECD/European Commission
ESP_vr312_$10;ESP;Consumption Total Government;in US-$, real (Base Year=2010);2003;209.9;OECD/European Commission
SWE_vr312_$10;SWE;Consumption Total Government;in US-$, real (Base Year=2010);2003;114.5;OECD/European Commission
CHE_vr312_$10;CHE;Consumption Total Government;in US-$, real (Base Year=2010);2003;59.0;OECD/European Commission
GBR_vr312_$10;GBR;Consumption Total Government;in US-$, real (Base Year=2010);2003;463.7;OECD/European Commission
USA_vr312_$10;USA;Consumption Total Government;in US-$, real (Base Year=2010);2003;2257.0;OECD/European Commission
ARG_vr312_$10;ARG;Consumption Total Government;in US-$, real (Base Year=2010);2003;39.8;OECD/European Commission
BRA_vr312_$10;BRA;Consumption Total Government;in US-$, real (Base Year=2010);2003;355.9;OECD/European Commission
CHL_vr312_$10;CHL;Consumption Total Government;in US-$, real (Base Year=2010);2003;18.3;OECD/European Commission
CHN_vr312_$10;CHN;Consumption Total Government;in US-$, real (Base Year=2010);2003;401.9;OECD/European Commission
IND_vr312_$10;IND;Consumption Total Government;in US-$, real (Base Year=2010);2003;114.6;OECD/European Commission
ISR_vr312_$10;ISR;Consumption Total Government;in US-$, real (Base Year=2010);2003;46.5;OECD/European Commission
MEX_vr312_$10;MEX;Consumption Total Government;in US-$, real (Base Year=2010);2003;102.3;OECD/European Commission
RUS_vr312_$10;RUS;Consumption Total Government;in US-$, real (Base Year=2010);2003;259.2;OECD/European Commission
ZAF_vr312_$10;ZAF;Consumption Total Government;in US-$, real (Base Year=2010);2003;55.2;OECD/European Commission
TUR_vr312_$10;TUR;Consumption Total Government;in US-$, real (Base Year=2010);2003;74.7;OECD/European Commission
CYP_vr312_$10;CYP;Consumption Total Government;in US-$, real (Base Year=2010);2003;3.6;OECD/European Commission
ISL_vr312_$10;ISL;Consumption Total Government;in US-$, real (Base Year=2010);2003;2.8;OECD/European Commission
LUX_vr312_$10;LUX;Consumption Total Government;in US-$, real (Base Year=2010);2003;7.2;OECD/European Commission
MLT_vr312_$10;MLT;Consumption Total Government;in US-$, real (Base Year=2010);2003;1.5;OECD/European Commission
HRV_vr312_$10;HRV;Consumption Total Government;in US-$, real (Base Year=2010);2003;10.1;OECD/European Commission
AUS_vr312_$10;AUS;Consumption Total Government;in US-$, real (Base Year=2010);2004;191.8;OECD/European Commission
AUT_vr312_$10;AUT;Consumption Total Government;in US-$, real (Base Year=2010);2004;69.7;OECD/European Commission
BEL_vr312_$10;BEL;Consumption Total Government;in US-$, real (Base Year=2010);2004;104.7;OECD/European Commission
BGR_vr312_$10;BGR;Consumption Total Government;in US-$, real (Base Year=2010);2004;7.8;OECD/European Commission
CAN_vr312_$10;CAN;Consumption Total Government;in US-$, real (Base Year=2010);2004;297.8;OECD/European Commission
CZE_vr312_$10;CZE;Consumption Total Government;in US-$, real (Base Year=2010);2004;40.0;OECD/European Commission
DNK_vr312_$10;DNK;Consumption Total Government;in US-$, real (Base Year=2010);2004;77.9;OECD/European Commission
EST_vr312_$10;EST;Consumption Total Government;in US-$, real (Base Year=2010);2004;3.4;OECD/European Commission
FIN_vr312_$10;FIN;Consumption Total Government;in US-$, real (Base Year=2010);2004;55.1;OECD/European Commission
FRA_vr312_$10;FRA;Consumption Total Government;in US-$, real (Base Year=2010);2004;576.4;OECD/European Commission
DEU_vr312_$10;DEU;Consumption Total Government;in US-$, real (Base Year=2010);2004;590.1;OECD/European Commission
GRC_vr312_$10;GRC;Consumption Total Government;in US-$, real (Base Year=2010);2004;59.0;OECD/European Commission
HUN_vr312_$10;HUN;Consumption Total Government;in US-$, real (Base Year=2010);2004;27.7;OECD/European Commission
IRL_vr312_$10;IRL;Consumption Total Government;in US-$, real (Base Year=2010);2004;37.2;OECD/European Commission
ITA_vr312_$10;ITA;Consumption Total Government;in US-$, real (Base Year=2010);2004;423.9;OECD/European Commission
JPN_vr312_$10;JPN;Consumption Total Government;in US-$, real (Base Year=2010);2004;1021.5;OECD/European Commission
KOR_vr312_$10;KOR;Consumption Total Government;in US-$, real (Base Year=2010);2004;115.9;OECD/European Commission
LVA_vr312_$10;LVA;Consumption Total Government;in US-$, real (Base Year=2010);2004;4.6;OECD/European Commission
LTU_vr312_$10;LTU;Consumption Total Government;in US-$, real (Base Year=2010);2004;2.1;OECD/European Commission
NLD_vr312_$10;NLD;Consumption Total Government;in US-$, real (Base Year=2010);2004;175.0;OECD/European Commission
NZL_vr312_$10;NZL;Consumption Total Government;in US-$, real (Base Year=2010);2004;23.8;OECD/European Commission
NOR_vr312_$10;NOR;Consumption Total Government;in US-$, real (Base Year=2010);2004;80.3;OECD/European Commission
POL_vr312_$10;POL;Consumption Total Government;in US-$, real (Base Year=2010);2004;72.4;OECD/European Commission
PRT_vr312_$10;PRT;Consumption Total Government;in US-$, real (Base Year=2010);2004;47.2;OECD/European Commission
ROU_vr312_$10;ROU;Consumption Total Government;in US-$, real (Base Year=2010);2004;25.6;OECD/European Commission
SVK_vr312_$10;SVK;Consumption Total Government;in US-$, real (Base Year=2010);2004;13.0;OECD/European Commission
SVN_vr312_$10;SVN;Consumption Total Government;in US-$, real (Base Year=2010);2004;8.4;OECD/European Commission
ESP_vr312_$10;ESP;Consumption Total Government;in US-$, real (Base Year=2010);2004;223.2;OECD/European Commission
SWE_vr312_$10;SWE;Consumption Total Government;in US-$, real (Base Year=2010);2004;114.3;OECD/European Commission
CHE_vr312_$10;CHE;Consumption Total Government;in US-$, real (Base Year=2010);2004;59.2;OECD/European Commission
GBR_vr312_$10;GBR;Consumption Total Government;in US-$, real (Base Year=2010);2004;476.5;OECD/European Commission
USA_vr312_$10;USA;Consumption Total Government;in US-$, real (Base Year=2010);2004;2291.9;OECD/European Commission
ARG_vr312_$10;ARG;Consumption Total Government;in US-$, real (Base Year=2010);2004;40.9;OECD/European Commission
BRA_vr312_$10;BRA;Consumption Total Government;in US-$, real (Base Year=2010);2004;370.5;OECD/European Commission
CHL_vr312_$10;CHL;Consumption Total Government;in US-$, real (Base Year=2010);2004;19.4;OECD/European Commission
CHN_vr312_$10;CHN;Consumption Total Government;in US-$, real (Base Year=2010);2004;426.1;OECD/European Commission
IND_vr312_$10;IND;Consumption Total Government;in US-$, real (Base Year=2010);2004;118.7;OECD/European Commission
ISR_vr312_$10;ISR;Consumption Total Government;in US-$, real (Base Year=2010);2004;45.6;OECD/European Commission
MEX_vr312_$10;MEX;Consumption Total Government;in US-$, real (Base Year=2010);2004;104.8;OECD/European Commission
RUS_vr312_$10;RUS;Consumption Total Government;in US-$, real (Base Year=2010);2004;264.7;OECD/European Commission
ZAF_vr312_$10;ZAF;Consumption Total Government;in US-$, real (Base Year=2010);2004;58.1;OECD/European Commission
TUR_vr312_$10;TUR;Consumption Total Government;in US-$, real (Base Year=2010);2004;79.2;OECD/European Commission
CYP_vr312_$10;CYP;Consumption Total Government;in US-$, real (Base Year=2010);2004;3.7;OECD/European Commission
ISL_vr312_$10;ISL;Consumption Total Government;in US-$, real (Base Year=2010);2004;2.9;OECD/European Commission
LUX_vr312_$10;LUX;Consumption Total Government;in US-$, real (Base Year=2010);2004;7.5;OECD/European Commission
MLT_vr312_$10;MLT;Consumption Total Government;in US-$, real (Base Year=2010);2004;1.5;OECD/European Commission
HRV_vr312_$10;HRV;Consumption Total Government;in US-$, real (Base Year=2010);2004;10.4;OECD/European Commission
AUS_vr312_$10;AUS;Consumption Total Government;in US-$, real (Base Year=2010);2005;197.8;OECD/European Commission
AUT_vr312_$10;AUT;Consumption Total Government;in US-$, real (Base Year=2010);2005;71.3;OECD/European Commission
BEL_vr312_$10;BEL;Consumption Total Government;in US-$, real (Base Year=2010);2005;105.4;OECD/European Commission
BGR_vr312_$10;BGR;Consumption Total Government;in US-$, real (Base Year=2010);2005;7.9;OECD/European Commission
CAN_vr312_$10;CAN;Consumption Total Government;in US-$, real (Base Year=2010);2005;302.4;OECD/European Commission
CZE_vr312_$10;CZE;Consumption Total Government;in US-$, real (Base Year=2010);2005;40.2;OECD/European Commission
DNK_vr312_$10;DNK;Consumption Total Government;in US-$, real (Base Year=2010);2005;78.8;OECD/European Commission
EST_vr312_$10;EST;Consumption Total Government;in US-$, real (Base Year=2010);2005;3.5;OECD/European Commission
FIN_vr312_$10;FIN;Consumption Total Government;in US-$, real (Base Year=2010);2005;56.2;OECD/European Commission
FRA_vr312_$10;FRA;Consumption Total Government;in US-$, real (Base Year=2010);2005;583.7;OECD/European Commission
DEU_vr312_$10;DEU;Consumption Total Government;in US-$, real (Base Year=2010);2005;593.0;OECD/European Commission
GRC_vr312_$10;GRC;Consumption Total Government;in US-$, real (Base Year=2010);2005;61.5;OECD/European Commission
HUN_vr312_$10;HUN;Consumption Total Government;in US-$, real (Base Year=2010);2005;28.6;OECD/European Commission
IRL_vr312_$10;IRL;Consumption Total Government;in US-$, real (Base Year=2010);2005;38.8;OECD/European Commission
ITA_vr312_$10;ITA;Consumption Total Government;in US-$, real (Base Year=2010);2005;426.7;OECD/European Commission
JPN_vr312_$10;JPN;Consumption Total Government;in US-$, real (Base Year=2010);2005;1029.5;OECD/European Commission
KOR_vr312_$10;KOR;Consumption Total Government;in US-$, real (Base Year=2010);2005;121.1;OECD/European Commission
LVA_vr312_$10;LVA;Consumption Total Government;in US-$, real (Base Year=2010);2005;4.7;OECD/European Commission
LTU_vr312_$10;LTU;Consumption Total Government;in US-$, real (Base Year=2010);2005;2.1;OECD/European Commission
NLD_vr312_$10;NLD;Consumption Total Government;in US-$, real (Base Year=2010);2005;178.3;OECD/European Commission
NZL_vr312_$10;NZL;Consumption Total Government;in US-$, real (Base Year=2010);2005;24.9;OECD/European Commission
NOR_vr312_$10;NOR;Consumption Total Government;in US-$, real (Base Year=2010);2005;81.4;OECD/European Commission
POL_vr312_$10;POL;Consumption Total Government;in US-$, real (Base Year=2010);2005;75.0;OECD/European Commission
PRT_vr312_$10;PRT;Consumption Total Government;in US-$, real (Base Year=2010);2005;48.4;OECD/European Commission
ROU_vr312_$10;ROU;Consumption Total Government;in US-$, real (Base Year=2010);2005;26.6;OECD/European Commission
SVK_vr312_$10;SVK;Consumption Total Government;in US-$, real (Base Year=2010);2005;13.8;OECD/European Commission
SVN_vr312_$10;SVN;Consumption Total Government;in US-$, real (Base Year=2010);2005;8.7;OECD/European Commission
ESP_vr312_$10;ESP;Consumption Total Government;in US-$, real (Base Year=2010);2005;235.7;OECD/European Commission
SWE_vr312_$10;SWE;Consumption Total Government;in US-$, real (Base Year=2010);2005;114.7;OECD/European Commission
CHE_vr312_$10;CHE;Consumption Total Government;in US-$, real (Base Year=2010);2005;59.3;OECD/European Commission
GBR_vr312_$10;GBR;Consumption Total Government;in US-$, real (Base Year=2010);2005;487.5;OECD/European Commission
USA_vr312_$10;USA;Consumption Total Government;in US-$, real (Base Year=2010);2005;2310.3;OECD/European Commission
ARG_vr312_$10;ARG;Consumption Total Government;in US-$, real (Base Year=2010);2005;44.1;OECD/European Commission
BRA_vr312_$10;BRA;Consumption Total Government;in US-$, real (Base Year=2010);2005;379.0;OECD/European Commission
CHL_vr312_$10;CHL;Consumption Total Government;in US-$, real (Base Year=2010);2005;20.5;OECD/European Commission
CHN_vr312_$10;CHN;Consumption Total Government;in US-$, real (Base Year=2010);2005;480.6;OECD/European Commission
IND_vr312_$10;IND;Consumption Total Government;in US-$, real (Base Year=2010);2005;129.2;OECD/European Commission
ISR_vr312_$10;ISR;Consumption Total Government;in US-$, real (Base Year=2010);2005;46.4;OECD/European Commission
MEX_vr312_$10;MEX;Consumption Total Government;in US-$, real (Base Year=2010);2005;108.0;OECD/European Commission
RUS_vr312_$10;RUS;Consumption Total Government;in US-$, real (Base Year=2010);2005;268.5;OECD/European Commission
ZAF_vr312_$10;ZAF;Consumption Total Government;in US-$, real (Base Year=2010);2005;61.0;OECD/European Commission
TUR_vr312_$10;TUR;Consumption Total Government;in US-$, real (Base Year=2010);2005;81.2;OECD/European Commission
CYP_vr312_$10;CYP;Consumption Total Government;in US-$, real (Base Year=2010);2005;3.8;OECD/European Commission
ISL_vr312_$10;ISL;Consumption Total Government;in US-$, real (Base Year=2010);2005;3.0;OECD/European Commission
LUX_vr312_$10;LUX;Consumption Total Government;in US-$, real (Base Year=2010);2005;7.8;OECD/European Commission
MLT_vr312_$10;MLT;Consumption Total Government;in US-$, real (Base Year=2010);2005;1.5;OECD/European Commission
HRV_vr312_$10;HRV;Consumption Total Government;in US-$, real (Base Year=2010);2005;10.7;OECD/European Commission
AUS_vr312_$10;AUS;Consumption Total Government;in US-$, real (Base Year=2010);2006;204.1;OECD/European Commission
AUT_vr312_$10;AUT;Consumption Total Government;in US-$, real (Base Year=2010);2006;73.6;OECD/European Commission
BEL_vr312_$10;BEL;Consumption Total Government;in US-$, real (Base Year=2010);2006;106.6;OECD/European Commission
BGR_vr312_$10;BGR;Consumption Total Government;in US-$, real (Base Year=2010);2006;8.2;OECD/European Commission
CAN_vr312_$10;CAN;Consumption Total Government;in US-$, real (Base Year=2010);2006;311.8;OECD/European Commission
CZE_vr312_$10;CZE;Consumption Total Government;in US-$, real (Base Year=2010);2006;40.4;OECD/European Commission
DNK_vr312_$10;DNK;Consumption Total Government;in US-$, real (Base Year=2010);2006;80.8;OECD/European Commission
EST_vr312_$10;EST;Consumption Total Government;in US-$, real (Base Year=2010);2006;3.7;OECD/European Commission
FIN_vr312_$10;FIN;Consumption Total Government;in US-$, real (Base Year=2010);2006;56.8;OECD/European Commission
FRA_vr312_$10;FRA;Consumption Total Government;in US-$, real (Base Year=2010);2006;591.6;OECD/European Commission
DEU_vr312_$10;DEU;Consumption Total Government;in US-$, real (Base Year=2010);2006;598.9;OECD/European Commission
GRC_vr312_$10;GRC;Consumption Total Government;in US-$, real (Base Year=2010);2006;64.9;OECD/European Commission
HUN_vr312_$10;HUN;Consumption Total Government;in US-$, real (Base Year=2010);2006;29.0;OECD/European Commission
IRL_vr312_$10;IRL;Consumption Total Government;in US-$, real (Base Year=2010);2006;40.9;OECD/European Commission
ITA_vr312_$10;ITA;Consumption Total Government;in US-$, real (Base Year=2010);2006;425.1;OECD/European Commission
JPN_vr312_$10;JPN;Consumption Total Government;in US-$, real (Base Year=2010);2006;1029.8;OECD/European Commission
KOR_vr312_$10;KOR;Consumption Total Government;in US-$, real (Base Year=2010);2006;130.0;OECD/European Commission
LVA_vr312_$10;LVA;Consumption Total Government;in US-$, real (Base Year=2010);2006;5.0;OECD/European Commission
LTU_vr312_$10;LTU;Consumption Total Government;in US-$, real (Base Year=2010);2006;2.2;OECD/European Commission
NLD_vr312_$10;NLD;Consumption Total Government;in US-$, real (Base Year=2010);2006;196.5;OECD/European Commission
NZL_vr312_$10;NZL;Consumption Total Government;in US-$, real (Base Year=2010);2006;25.8;OECD/European Commission
NOR_vr312_$10;NOR;Consumption Total Government;in US-$, real (Base Year=2010);2006;83.0;OECD/European Commission
POL_vr312_$10;POL;Consumption Total Government;in US-$, real (Base Year=2010);2006;79.1;OECD/European Commission
PRT_vr312_$10;PRT;Consumption Total Government;in US-$, real (Base Year=2010);2006;48.3;OECD/European Commission
ROU_vr312_$10;ROU;Consumption Total Government;in US-$, real (Base Year=2010);2006;25.3;OECD/European Commission
SVK_vr312_$10;SVK;Consumption Total Government;in US-$, real (Base Year=2010);2006;15.0;OECD/European Commission
SVN_vr312_$10;SVN;Consumption Total Government;in US-$, real (Base Year=2010);2006;8.9;OECD/European Commission
ESP_vr312_$10;ESP;Consumption Total Government;in US-$, real (Base Year=2010);2006;247.4;OECD/European Commission
